gene,median_effect,mean_effect,min_effect,max_effect,q25_effect,q75_effect,frac_dep_lt_minus05,frac_dep_lt_minus03,n_cell_lines,is_strongly_essential,dep_prob_median,dep_prob_mean,frac_prob_gt_05,aml_mean_tpm_log1p,aml_median_tpm_log1p,rank_score,is_known_aml_target
LAMA5,-0.05841528996825218,-0.043754518032073975,-0.4111194312572479,0.34226682782173157,-0.1311415359377861,0.06210251525044441,0.0,0.023255813953488372,43,False,0.035150717943906784,0.05626669526100159,0.0,2.805450916290283,2.5197696685791016,0.03153235057238923,False
GGT1,-0.008742384612560272,-0.021019617095589638,-0.42345917224884033,0.27536705136299133,-0.17620598152279854,0.15809912234544754,0.0,0.125,8,False,0.028725797310471535,0.09748071432113647,0.0,3.665898084640503,4.121253967285156,0.031369533576071265,False
EPHB2,-0.06995189189910889,-0.05134938657283783,-0.2777799963951111,0.2420855015516281,-0.10103313997387886,-0.0052060531452298164,0.0,0.0,43,False,0.0302423145622015,0.04039807617664337,0.0,0.39446336030960083,0.08903984725475311,0.031004988215863706,False
TPCN1,-0.05752614140510559,-0.056148286908864975,-0.31645622849464417,0.21479719877243042,-0.10871356725692749,0.0129920095205307,0.0,0.023255813953488372,43,False,0.032761748880147934,0.04984748736023903,0.0,3.906452178955078,3.8714962005615234,0.030937794240754705,False
LLGL2,-0.03482912853360176,-0.054913200438022614,-0.4335502088069916,0.12479905039072037,-0.10249167680740356,0.01770243514329195,0.0,0.06976744186046512,43,False,0.02921145036816597,0.05391662195324898,0.0,3.2192306518554688,3.4047887325286865,0.030806284822350326,False
C16ORF46,-0.055848345160484314,-0.035416342318058014,-0.40913984179496765,0.2715855538845062,-0.13921570777893066,0.0892413854598999,0.0,0.023255813953488372,43,False,0.036055825650691986,0.0521191842854023,0.0,0.46933746337890625,0.41278231143951416,0.0305960834199606,False
PARP3,-0.034183334559202194,-0.047579076141119,-0.43043771386146545,0.27722376585006714,-0.12096324190497398,0.01892522070556879,0.0,0.06976744186046512,43,False,0.02876119874417782,0.05287904664874077,0.0,2.995511293411255,2.8902781009674072,0.03050294207019168,False
HDGF,-0.04557415470480919,-0.03222982585430145,-0.4777120053768158,0.3032885193824768,-0.12566161900758743,0.06681176461279392,0.0,0.046511627906976744,43,False,0.028674278408288956,0.04961734637618065,0.023255813953488372,8.114128112792969,8.265231132507324,0.03039941530414792,False
MYO1D,-0.05610061064362526,-0.04661210626363754,-0.36171460151672363,0.2318408042192459,-0.10982061922550201,0.015804609283804893,0.0,0.023255813953488372,43,False,0.031099751591682434,0.04785533249378204,0.0,1.833370566368103,0.46097272634506226,0.030201382207316024,False
TCFL5,-0.05586838722229004,-0.043763455003499985,-0.3720887005329132,0.31207868456840515,-0.12052231281995773,0.00839688628911972,0.0,0.023255813953488372,43,False,0.03075704537332058,0.0505511499941349,0.0,3.2094433307647705,3.214843988418579,0.03007422221694575,False
PMEPA1,-0.06523957848548889,-0.07430098205804825,-0.2991751432418823,0.15096697211265564,-0.1457517370581627,-0.011242473032325506,0.0,0.0,43,False,0.0390644446015358,0.05474228784441948,0.0,0.535895824432373,0.23404300212860107,0.03000227585434914,False
MYO5C,-0.06616788357496262,-0.07441472262144089,-0.24108290672302246,0.05322451516985893,-0.10878630355000496,-0.02087927982211113,0.0,0.0,43,False,0.03239882364869118,0.045921690762043,0.0,0.48665112257003784,0.1311250776052475,0.029707035794854165,False
MMP24,-0.03263542428612709,-0.047288551926612854,-0.4353969395160675,0.19327470660209656,-0.12342768162488937,0.06207018345594406,0.0,0.06976744186046512,43,False,0.025607803836464882,0.05722526088356972,0.0,0.19237053394317627,0.16099895536899567,0.029568438470190347,False
SFRP4,-0.054444510489702225,-0.06508594006299973,-0.3095834255218506,0.2226507067680359,-0.16962850838899612,0.01737324334681034,0.0,0.023255813953488372,43,False,0.030475998297333717,0.05486421287059784,0.0,0.1768224537372589,0.07740737497806549,0.029476566816311937,False
ANKRD9,-0.04324107617139816,-0.04832790046930313,-0.4559522867202759,0.15510950982570648,-0.10662981867790222,0.021054447628557682,0.0,0.046511627906976744,43,False,0.02835216373205185,0.046003833413124084,0.0,2.601778507232666,2.710954189300537,0.0294339724231598,False
KIF9,-0.06487177312374115,-0.05830719321966171,-0.28417930006980896,0.12957042455673218,-0.12177574262022972,0.00869132112711668,0.0,0.0,43,False,0.03380205109715462,0.04444214701652527,0.0,3.4990642070770264,3.563467025756836,0.029328914359211925,False
MCAM,-0.043142169713974,-0.04428926855325699,-0.4080427885055542,0.3159727156162262,-0.12832703813910484,0.05408725142478943,0.0,0.046511627906976744,43,False,0.026429081335663795,0.054879460483789444,0.0,1.6512991189956665,0.7110966444015503,0.02920210160055133,False
MELTF,-0.04252985864877701,-0.06520770490169525,-0.351652592420578,0.1355987787246704,-0.13675884902477264,0.002318879822269082,0.0,0.046511627906976744,43,False,0.02700844407081604,0.052641406655311584,0.0,2.8107001781463623,2.845269203186035,0.029015113447987757,False
DNAJC12,-0.05176042392849922,-0.0674596056342125,-0.38529929518699646,0.14839009940624237,-0.10819735378026962,-0.013043866027146578,0.0,0.023255813953488372,43,False,0.031569793820381165,0.05146925523877144,0.0,3.4696648120880127,3.8448853492736816,0.02851231174413548,False
ARHGEF16,-0.04031006991863251,-0.04276636987924576,-0.4215947389602661,0.2255057841539383,-0.10765357315540314,0.04161253198981285,0.0,0.046511627906976744,43,False,0.027986206114292145,0.05178594961762428,0.0,0.4475959837436676,0.1754869520664215,0.028224974160277565,False
TMEM61,-0.062160320580005646,-0.048329100012779236,-0.22082024812698364,0.3168770670890808,-0.12594758346676826,0.007360653951764107,0.0,0.0,43,False,0.03198079764842987,0.04241057112812996,0.0,0.016419898718595505,0.0,0.028062207996845247,False
NKX2-1,-0.05068005621433258,-0.04380497708916664,-0.40179121494293213,0.22794760763645172,-0.1312987208366394,0.050567181780934334,0.0,0.023255813953488372,43,False,0.030833128839731216,0.057364098727703094,0.0,0.10989618301391602,0.013422191143035889,0.02800649816040383,False
TCN2,-0.06134366616606712,-0.06933898478746414,-0.23905719816684723,0.12323851883411407,-0.12522371485829353,-0.020476696081459522,0.0,0.0,43,False,0.034563422203063965,0.047091662883758545,0.0,1.289405107498169,1.1526615619659424,0.027993808686733245,False
UGDH,-0.01122644729912281,-0.05861147120594978,-0.5019150972366333,0.3070155382156372,-0.13099835813045502,0.025908966548740864,0.023255813953488372,0.06976744186046512,43,False,0.024686243385076523,0.060906145721673965,0.023255813953488372,3.952394962310791,3.936030387878418,0.02788943581629631,False
PDZD8,-0.03413887321949005,-0.052446771413087845,-0.5166389346122742,0.21157775819301605,-0.12575318664312363,0.04576991870999336,0.023255813953488372,0.023255813953488372,43,False,0.025935817509889603,0.059812821447849274,0.023255813953488372,4.327496528625488,3.9054768085479736,0.027877038015529165,False
MACROD1,-0.06033347547054291,-0.057587817311286926,-0.2813573181629181,0.3424815237522125,-0.14009445905685425,0.02439010050147772,0.0,0.0,43,False,0.03644314780831337,0.05097005516290665,0.0,4.09259033203125,4.13463830947876,0.0277777049690485,False
ETNK2,-0.04975295066833496,-0.04012313112616539,-0.38590848445892334,0.38392403721809387,-0.12735198810696602,0.030899261124432087,0.0,0.023255813953488372,43,False,0.0288689061999321,0.04573647305369377,0.0,0.49831119179725647,0.20871341228485107,0.02743923367802487,False
TMEM187,-0.04892267286777496,-0.048161450773477554,-0.4082620441913605,0.19646687805652618,-0.11084030196070671,0.015314002986997366,0.0,0.023255813953488372,43,False,0.030713843181729317,0.04993356764316559,0.0,2.1675827503204346,2.036865234375,0.027291616255980592,False
FSTL3,-0.033203233033418655,-0.002307334914803505,-0.5042591691017151,0.2763749957084656,-0.07403142750263214,0.09636464715003967,0.023255813953488372,0.023255813953488372,43,False,0.023333575576543808,0.042179737240076065,0.023255813953488372,2.711026430130005,2.5594611167907715,0.02724255774776603,False
NANOS1,-0.010455956682562828,-0.038334738463163376,-0.627537727355957,0.3042348325252533,-0.08295595645904541,0.056101953610777855,0.023255813953488372,0.06976744186046512,43,False,0.020839788019657135,0.06629176437854767,0.023255813953488372,1.2666155099868774,1.0498931407928467,0.027196594033130378,False
BAIAP2,-0.059987667948007584,-0.05819839611649513,-0.2389674335718155,0.14364735782146454,-0.10687433183193207,-0.012670530006289482,0.0,0.0,43,False,0.031734399497509,0.04267469421029091,0.0,3.7745277881622314,3.8590564727783203,0.027168507128953936,False
SOCS2,-0.04878266155719757,-0.03615798056125641,-0.34958136081695557,0.2706260681152344,-0.11318791657686234,0.038472115993499756,0.0,0.023255813953488372,43,False,0.029762092977762222,0.0480707511305809,0.0,5.194632053375244,5.6354780197143555,0.027140436711352925,False
KLHDC9,-0.04797305166721344,-0.05286606401205063,-0.36097392439842224,0.15585292875766754,-0.09340396150946617,-0.014556760434061289,0.0,0.023255813953488372,43,False,0.03058837540447712,0.04210721328854561,0.0,0.13350889086723328,0.04116526246070862,0.026899220998030764,False
CREB3L4,-0.0366068072617054,-0.04761125147342682,-0.45188191533088684,0.11815182864665985,-0.09633565321564674,0.02201942913234234,0.0,0.046511627906976744,43,False,0.02646791748702526,0.05068766698241234,0.023255813953488372,4.12282657623291,4.196632385253906,0.026591840234780034,False
MAPK8IP1,-0.05801665037870407,-0.05074726790189743,-0.29023706912994385,0.109736368060112,-0.09108184278011322,0.02519848942756653,0.0,0.0,43,False,0.033674392849206924,0.03804266080260277,0.0,0.5535149574279785,0.232986181974411,0.02657409943640232,False
PLEKHH3,-0.05750739201903343,-0.0569770373404026,-0.29443711042404175,0.21464113891124725,-0.14691288024187088,0.029146630316972733,0.0,0.0,43,False,0.035256847739219666,0.058129943907260895,0.0,2.7698099613189697,2.7324843406677246,0.02652864158153534,False
DBN1,-0.034963641315698624,-0.02995919995009899,-0.43997788429260254,0.22733308374881744,-0.08100484684109688,0.04302199184894562,0.0,0.046511627906976744,43,False,0.0246096421033144,0.04736431688070297,0.0,5.4563164710998535,5.502134323120117,0.02574874631800624,False
LZTS2,-0.03424129635095596,-0.026241712272167206,-0.42611774802207947,0.30705779790878296,-0.10602150112390518,0.07276325672864914,0.0,0.046511627906976744,43,False,0.027355767786502838,0.05302070081233978,0.0,4.515097618103027,4.558879852294922,0.025734420900428018,False
TEAD4,-0.03458722308278084,-0.019289206713438034,-0.3654845654964447,0.296823114156723,-0.10260830447077751,0.0713728554546833,0.0,0.046511627906976744,43,False,0.024374889209866524,0.04361997917294502,0.0,2.300930976867676,2.433051586151123,0.02557470373549434,False
KRT7,-0.054595697671175,-0.03294205293059349,-0.2910020053386688,0.343618780374527,-0.15210039913654327,0.05706680566072464,0.0,0.0,43,False,0.034031931310892105,0.0475117452442646,0.0,1.0433666706085205,0.9893643856048584,0.025241472199559214,False
CDH1,-0.053782135248184204,-0.023094266653060913,-0.2933386564254761,0.2548222541809082,-0.10006273910403252,0.06117038428783417,0.0,0.0,43,False,0.033470261842012405,0.03977087885141373,0.0,0.9317848086357117,0.31009024381637573,0.024859880283474925,False
RNF145,0.004850460682064295,-0.04477795958518982,-0.3652145564556122,0.1445031315088272,-0.11424227058887482,0.09304768964648247,0.0,0.125,8,False,0.017535092309117317,0.07322058826684952,0.0,5.377821922302246,5.352949142456055,0.024813324958086014,False
PRSS16,-0.053300466388463974,-0.07228271663188934,-0.26090505719184875,0.09745989739894867,-0.12756631895899773,-0.026123392395675182,0.0,0.0,43,False,0.03470589593052864,0.04833872243762016,0.0,1.3263890743255615,0.636629581451416,0.024790776148438453,False
PACSIN3,-0.015319602563977242,-0.04568428918719292,-0.5655807256698608,0.22513896226882935,-0.11877788603305817,0.038505056872963905,0.023255813953488372,0.046511627906976744,43,False,0.021179646253585815,0.05924314260482788,0.023255813953488372,2.723672866821289,2.824153423309326,0.024524875418391337,False
THRA,-0.04230650141835213,-0.03943605348467827,-0.38199853897094727,0.2925504148006439,-0.15778857469558716,0.06941830366849899,0.0,0.023255813953488372,43,False,0.029439223930239677,0.056200217455625534,0.0,3.657482147216797,3.6867282390594482,0.024517685751062494,False
INTU,-0.031797606498003006,-0.014006605371832848,-0.3569926917552948,0.4843926429748535,-0.08133790642023087,0.04275844804942608,0.0,0.046511627906976744,43,False,0.023855529725551605,0.04297156631946564,0.0,1.1137758493423462,0.6867802739143372,0.02440692115315171,False
C3ORF18,-0.05349225550889969,-0.05173799768090248,-0.26286596059799194,0.2300276905298233,-0.13054797053337097,0.031199629418551922,0.0,0.0,43,False,0.029102368280291557,0.04662735387682915,0.0,1.974029779434204,1.8258051872253418,0.024307139031589032,False
IFT57,-0.03149383142590523,-0.04187969118356705,-0.41957995295524597,0.2396608591079712,-0.12101894617080688,0.05874929018318653,0.0,0.046511627906976744,43,False,0.02406328171491623,0.06125374883413315,0.0,4.064927577972412,3.6747097969055176,0.024306186323249063,False
SCNN1A,-0.02069219946861267,-0.05012066289782524,-0.4307277798652649,0.34713923931121826,-0.1897566318511963,0.07726933807134628,0.0,0.06976744186046512,43,False,0.020181529223918915,0.07220730930566788,0.0,0.4573633670806885,0.35253673791885376,0.024248521081929982,False
HOPX,-0.040873222053050995,-0.04290028661489487,-0.31628844141960144,0.1944890320301056,-0.10414541140198708,0.024603375233709812,0.0,0.023255813953488372,43,False,0.02930380217730999,0.04715341702103615,0.0,1.4779860973358154,0.13475480675697327,0.02393083182964907,False
DOC2A,-0.05133272707462311,-0.0407809279859066,-0.21314990520477295,0.14923930168151855,-0.10261004790663719,0.009097471367567778,0.0,0.0,43,False,0.030400097370147705,0.03741952404379845,0.0,1.8046674728393555,1.6358344554901123,0.023573100566864017,False
RASGEF1A,-0.018196409568190575,-0.006082554347813129,-0.3423217833042145,0.41162705421447754,-0.11059696227312088,0.09577721357345581,0.0,0.06976744186046512,43,False,0.022608596831560135,0.049645472317934036,0.0,0.6286040544509888,0.1448518931865692,0.023492911882525266,False
STMN3,-0.02316363714635372,-0.015361906029284,-0.5202612280845642,0.5405908823013306,-0.09776122868061066,0.0504510048776865,0.023255813953488372,0.023255813953488372,43,False,0.02351938933134079,0.04475336894392967,0.0,3.5754032135009766,3.8143911361694336,0.02324530076841975,False
ADIRF,-0.04953642562031746,-0.04662114381790161,-0.2923530340194702,0.20361554622650146,-0.1363125815987587,0.0521578099578619,0.0,0.0,43,False,0.03312931954860687,0.04788470268249512,0.0,0.707069993019104,0.5474205017089844,0.023127502202987673,False
GPRC5A,-0.03922708332538605,-0.043693505227565765,-0.32384762167930603,0.14842504262924194,-0.13039423525333405,0.03467997722327709,0.0,0.023255813953488372,43,False,0.026073314249515533,0.04415380582213402,0.0,0.48607388138771057,0.37920743227005005,0.022949327545803647,False
TEAD1,-0.038276106119155884,-0.042858581990003586,-0.32949796319007874,0.2263147234916687,-0.12767371535301208,0.030583004467189312,0.0,0.023255813953488372,43,False,0.029717937111854553,0.042213547974824905,0.0,0.9929391145706177,0.18262983858585358,0.02293339894954548,False
FAM20C,-0.03786303102970123,-0.05549900606274605,-0.37277883291244507,0.12081272900104523,-0.12003171443939209,0.028612151741981506,0.0,0.023255813953488372,43,False,0.02925330214202404,0.04657616838812828,0.0,1.7490100860595703,1.065232753753662,0.02272170541678057,False
MAGI3,-0.04935387894511223,-0.06333185732364655,-0.23425936698913574,0.24410082399845123,-0.1267441101372242,-0.005326919024810195,0.0,0.0,43,False,0.029068971052765846,0.04260823875665665,0.0,1.5969839096069336,1.7281992435455322,0.022648448683321477,False
MPST,-0.026789279654622078,-0.023085441440343857,-0.42353150248527527,0.49805647134780884,-0.09764965251088142,0.06983431801199913,0.0,0.046511627906976744,43,False,0.0261416956782341,0.05107000097632408,0.023255813953488372,5.392498970031738,5.347953796386719,0.02263220701106759,False
KHDC1,-0.009742244146764278,-0.02482122927904129,-0.6192135810852051,0.4385245442390442,-0.15305694937705994,0.08566788211464882,0.023255813953488372,0.046511627906976744,43,False,0.024504750967025757,0.06561330705881119,0.023255813953488372,2.4904065132141113,2.7958686351776123,0.02262644252285015,False
CD33,-0.04867568612098694,-0.03310362249612808,-0.29998064041137695,0.20311857759952545,-0.09139658138155937,0.014515279326587915,0.0,0.0,43,False,0.030778899788856506,0.03834100440144539,0.0,5.759127140045166,6.3625078201293945,0.022548164427280425,True
